kernel_size,sigma,average_cost,best_cost
11.442649215672967,1.2183691304651578,-29.881147922093014,-30.583933003120425
11.617785383241625,1.5057339674805228,-30.019737322441234,-30.583933003120425
11.677801965287534,1.6219417093652968,-30.022514714651106,-30.583933003120425
11.640541779885528,1.6538177518935362,-30.02658873777261,-30.583933003120425
