diameter,sigmaColor,sigmaSpace,average_cost,best_cost
17.517168934463495,88.3650461922974,21.142797984741392,-30.797385211670186,-32.216092507484156
16.325373017090687,89.44513525995481,20.796199353441445,-31.18790528969346,-32.216092507484156
14.77394648770505,90.20064473495322,19.130950792973106,-31.795855560708254,-32.246511775807804
13.362484249797953,91.15923181985053,17.615605103770108,-32.04446107260937,-32.248064595692234
11.523637836369502,92.4610520896365,15.779155596893926,-31.166097068520745,-32.27747755532911
9.983598557959333,93.62094862036888,13.35636329642688,-31.189283900968533,-32.27747755532911
9.065599648395628,94.48896131938403,8.698834412788898,-31.108254326758406,-32.27747755532911
9.241227176600036,94.952486906834,3.4184936655725533,-31.03563718355874,-32.27747755532911
