kernel_size,sigma,average_cost,best_cost
1.7222530781109824,79.4703926685751,-33.16201123904905,-40.366818072465804
1.8847658966357101,80.24878306417537,-32.69480307725433,-40.366818072465804
1.9439848208387183,80.53905386219232,-32.573229759089756,-40.366818072465804
1.8842928994305774,80.26375764311467,-32.599251878659054,-40.366818072465804
