kernel_size,sigma,average_cost,best_cost
2.2289543741926554,1.9713874089493877,-31.471242722193274,-32.13267779088601
5.263573309519012,2.7766560902058033,-31.781886830446883,-32.234998650691054
8.701950081283645,3.4383079094043945,-31.877383755023658,-32.234998650691054
12.069328035445697,3.7954801878601687,-31.808632067923945,-32.234998650691054
13.202992183251785,3.9602490568644844,-31.955189838778814,-32.23553666120312
12.211269060951182,3.451313253774008,-31.958789361813896,-32.23553666120312
9.244155001707565,2.5474118096271092,-31.880165667066358,-32.23553666120312
6.8050614400760345,1.672938760725395,-31.848344008934138,-32.23553666120312
