diameter,sigmaColor,sigmaSpace,average_cost,best_cost
2.2721994275833546,84.46815484752247,16.91965710156692,-0.9489279892278125,-0.9765184392631804
3.1071874547043326,73.29874822894048,22.446446828496256,-0.9540384556261743,-0.9765184392631804
4.24101135850453,57.13468781547258,49.43259422257207,-0.9601429544414749,-0.9765851374111123
5.302462057116269,39.035114790453946,78.87147661175644,-0.9666148936216296,-0.9766394420231115
6.288481937283261,21.995063504615615,5.432221162751631,-0.9702465994978579,-0.977719689894932
6.493280407089199,16.052833827197595,51.29157241117385,-0.9652632640244511,-0.977719689894932
6.260355224566256,21.654848120123248,87.6667095819588,-0.9649065743753213,-0.977719689894932
5.532816826292128,30.041598016390864,4.313961725654764,-0.9665430172084174,-0.977719689894932
