kernel_size,sigma,average_cost,best_cost
7.48647448687988,7.601585881409001,-0.8099584730838666,-0.8947990566808427
7.78323764903242,8.148793951127553,-0.8529023467812606,-0.8947990566808427
7.9898747606464395,8.306772551571965,-0.8836761527344421,-0.8947990566808427
7.954420863596603,8.298643907009575,-0.8814558093332191,-0.8947990566808427
