kernel_size,sigma,average_cost,best_cost
2.3855800810236705,36.78590487341946,-0.7528351412637998,-0.8260296864824557
4.058113313010011,37.90726858909336,-0.7646737410505754,-0.8260296864824557
5.788189609145466,51.78491869000078,-0.7901673694324532,-0.8260296864824557
7.302544888838528,71.39624406053755,-0.7937305491518285,-0.841358456167772
8.006811839559328,71.7551096819497,-0.8114041131310601,-0.845473305695529
8.337494870330692,54.06966818808521,-0.7728001326427942,-0.845473305695529
6.672307628519034,26.755001956934663,-0.7713085859962234,-0.845473305695529
4.84437732659422,3.6065532866476175,-0.7948546048255287,-0.845473305695529
