kernel_size,sigma,average_cost,best_cost
1.3685959523527802,94.94174645744793,-1.5409091031523414,-2.0041983722410905
1.6623830305870324,69.10000365797565,-1.5279144073286914,-2.0041983722410905
2.264539106405924,49.22958517934784,-1.5689056856475394,-2.0041983722410905
2.838294107368539,17.551195845910435,-1.686793635807351,-2.0041983722410905
