kernel_size,average_cost,best_cost
6.921292705773725,-0.812811703137381,-0.8768501462197236
6.382427721762885,-0.8365229086645384,-0.8768501462197236
5.7296860535226095,-0.8602890373632099,-0.8768501462197236
5.0611715662814305,-0.8678064226177434,-0.8768501462197236
