diameter,sigmaColor,sigmaSpace,average_cost,best_cost
11.807456003155842,17.222417705073724,44.51299583953359,-39.41913584235065,-41.56282581459024
12.252393254969668,20.59386091786237,39.87219487105932,-40.15219523930204,-41.56282581459024
11.354495674131188,28.377825222841736,34.27696450950815,-40.79415320838269,-41.59692091048897
9.6096533146899,36.746020758550436,29.501664404363105,-41.09058213880244,-41.59692091048897
7.509477709666532,43.76164401883997,26.11881691199015,-41.10167687961597,-41.769541196696316
5.856629926694492,49.89258139694213,19.616826226660997,-40.92532566344795,-41.769541196696316
5.533913871191005,50.85114634402189,9.038814481522406,-40.82857808486974,-41.769541196696316
6.827798424425227,47.2694603448298,2.5150582026240897,-41.07886289659475,-41.769541196696316
