kernel_size,average_cost,best_cost
4.053419331733918,-29.235753721611026,-29.343708402087337
4.8498940240115465,-29.27241098970332,-29.343708402087337
5.4668240140840485,-29.27983165246733,-29.343708402087337
5.1368700893631045,-29.29268311989661,-29.343708402087337
