kernel_size,average_cost,best_cost
3.171963577234147,-0.7086150949205927,-0.7970130924443428
4.155919103072383,-0.7430116526151019,-0.7970130924443428
5.465846840752601,-0.771400453253598,-0.7970130924443428
6.4193335801647695,-0.7860214115231385,-0.7970130924443428
