kernel_size,average_cost,best_cost
3.288187204770061,-0.8351098016890728,-0.885944247604411
5.700362189485153,-0.8669130334310691,-0.885944247604411
8.506495675244903,-0.8842927718904279,-0.885944247604411
11.8313342464823,-0.8855986329234017,-0.885944247604411
