kernel_size,average_cost,best_cost
15.35005714780759,-31.817193046431367,-32.542829694845494
15.634432433685546,-32.21447925999509,-32.542829694845494
16.049877198893913,-32.45735231699926,-32.542829694845494
16.43509244339698,-32.52495302614689,-32.542829694845494
