kernel_size,average_cost,best_cost
15.317678365620356,-34.263957776918694,-35.166686128075646
12.981637940075897,-34.632345784946736,-35.166686128075646
10.794559175501265,-34.85125688155944,-35.166686128075646
7.664642024399125,-35.064081056225156,-35.166686128075646
