kernel_size,sigma,average_cost,best_cost
14.81487356754876,0.9433274902148403,-0.6593791348182154,-0.8061026134303482
15.685677386679645,1.022529262408233,-0.6860498959126473,-0.8061026134303482
16.000144436970064,1.0688338494124752,-0.6754837715344706,-0.8061026134303482
15.881932130501731,1.038216279964856,-0.6713733479615152,-0.8061026134303482
