kernel_size,average_cost,best_cost
3.5978332138194125,-0.6976592411526589,-0.7438191618276997
3.7219082210366596,-0.7040093331852568,-0.7438191618276997
3.771101488947005,-0.7186687596444951,-0.7438191618276997
3.756490615855365,-0.7288694614798843,-0.7438191618276997
