kernel_size,sigma,average_cost,best_cost
1.6221647525298022,28.895192282387693,-36.325276753428945,-39.9463442757868
2.2494754671714836,34.77803320878709,-36.76902487152919,-39.9463442757868
3.210210076665752,51.76229535944118,-37.30080406854077,-39.9463442757868
3.960796409038911,65.85005831528744,-38.12097937818523,-39.9463442757868
