kernel_size,average_cost,best_cost
0.40956590744327004,-0.9304489620339669,-0.9687579010370663
1.761258072832629,-0.931394060860522,-0.9687579010370663
2.5223941954822013,-0.9408426838035528,-0.9687579010370663
3.2389081033750955,-0.9482468266644963,-0.9687579010370663
