kernel_size,average_cost,best_cost
15.771557785877901,-0.8469665405792713,-0.8977576064143861
14.204818031507711,-0.8614021923504978,-0.9104309988354463
11.345616289648778,-0.8770054106738878,-0.9104309988354463
8.726913120374556,-0.8939310391947743,-0.9104309988354463
5.2380993860342215,-0.8955269167771298,-0.9104309988354463
