kernel_size,average_cost,best_cost
13.402407219752327,-1.9112987926167064,-2.135829554847473
11.037664712079994,-1.9362890771566519,-2.135829554847473
7.593171338917422,-1.9739824981475718,-2.135829554847473
4.340225016161563,-2.013442520698767,-2.135829554847473
