kernel_size,sigma,average_cost,best_cost
13.104401835623579,39.33974709924224,-0.9021779143608661,-0.9701634173676914
10.573927657098723,37.75979543355986,-0.9088822445020288,-0.9701634173676914
7.070486448344889,32.14223994763408,-0.9229464863399163,-0.9701634173676914
3.6551528627785363,25.18683338176615,-0.944634799004905,-0.9701634173676914
